TABLE NO.  1
 NMROW       TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  2.1500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.4743E-02  6.3340E-02  0.0000E+00  2.1202E-01  0.0000E+00  0.0000E+00
  2.1600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.1157E-02  6.5173E-02  0.0000E+00  2.0077E-01  0.0000E+00  0.0000E+00
  2.1700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.8058E-02  6.3454E-02  0.0000E+00  1.9108E-01  0.0000E+00  0.0000E+00
  2.1800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.5304E-02  4.8311E-02  0.0000E+00  1.8258E-01  0.0000E+00  0.0000E+00
  2.1900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.2803E-02  4.7424E-02  0.0000E+00  1.7500E-01  0.0000E+00  0.0000E+00
  2.2000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.0493E-02  2.7212E-02  0.0000E+00  1.6813E-01  0.0000E+00  0.0000E+00
  2.2100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8334E-02  4.6364E-02  0.0000E+00  1.6183E-01  0.0000E+00  0.0000E+00
  2.2200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.6299E-02  4.9995E-02  0.0000E+00  1.5597E-01  0.0000E+00  0.0000E+00
  2.2300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9931E-01  5.4385E-01  0.0000E+00  8.5862E-01  0.0000E+00  0.0000E+00
  2.2400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3498E-01  9.2523E-01  0.0000E+00  1.0876E+00  0.0000E+00  0.0000E+00
  2.2500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.6338E-01  1.2393E+00  0.0000E+00  1.0894E+00  0.0000E+00  0.0000E+00
  2.2600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.2873E-01  7.1146E-01  0.0000E+00  9.9401E-01  0.0000E+00  0.0000E+00
  2.2700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.9272E-01  4.8311E-01  0.0000E+00  8.6769E-01  0.0000E+00  0.0000E+00
  2.2800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.7765E-01  6.0560E-01  0.0000E+00  7.4188E-01  0.0000E+00  0.0000E+00
  2.2900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.8811E-01  4.0929E-01  0.0000E+00  6.2985E-01  0.0000E+00  0.0000E+00
  2.3000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.2163E-01  3.2616E-01  0.0000E+00  5.3566E-01  0.0000E+00  0.0000E+00
  2.3100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7363E-01  1.6335E-01  0.0000E+00  4.5899E-01  0.0000E+00  0.0000E+00
  2.3200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.3952E-01  9.9641E-02  0.0000E+00  3.9772E-01  0.0000E+00  0.0000E+00
  2.3300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1542E-01  8.1484E-02  0.0000E+00  3.4923E-01  0.0000E+00  0.0000E+00
  2.3400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.8360E-02  1.3804E-01  0.0000E+00  3.1096E-01  0.0000E+00  0.0000E+00
  2.3500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.6149E-02  1.1089E-01  0.0000E+00  2.8068E-01  0.0000E+00  0.0000E+00
  2.3600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.7244E-02  9.3827E-02  0.0000E+00  2.5655E-01  0.0000E+00  0.0000E+00
  2.3700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.0576E-02  8.1134E-02  0.0000E+00  2.3713E-01  0.0000E+00  0.0000E+00
  2.3800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.5416E-02  4.1789E-02  0.0000E+00  2.2127E-01  0.0000E+00  0.0000E+00
  2.3900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.1277E-02  3.9062E-02  0.0000E+00  2.0811E-01  0.0000E+00  0.0000E+00
  2.4000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.7833E-02  4.6850E-02  0.0000E+00  1.9699E-01  0.0000E+00  0.0000E+00
  2.4100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.4869E-02  5.1785E-02  0.0000E+00  1.8742E-01  0.0000E+00  0.0000E+00
  2.4200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.2246E-02  6.5986E-02  0.0000E+00  1.7904E-01  0.0000E+00  0.0000E+00
  2.4300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.9869E-02  3.6542E-02  0.0000E+00  1.7157E-01  0.0000E+00  0.0000E+00
  2.4400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.7679E-02  6.7503E-02  0.0000E+00  1.6482E-01  0.0000E+00  0.0000E+00
  2.4500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.5635E-02  5.1708E-02  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  2.4600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.3710E-02  6.5990E-02  0.0000E+00  1.5287E-01  0.0000E+00  0.0000E+00
  2.4700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9682E-01  5.8602E-01  0.0000E+00  8.5561E-01  0.0000E+00  0.0000E+00
  2.4800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3260E-01  1.0177E+00  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  2.4900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.6110E-01  1.0177E+00  0.0000E+00  1.0865E+00  0.0000E+00  0.0000E+00
  2.5000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.2654E-01  6.4038E-01  0.0000E+00  9.9129E-01  0.0000E+00  0.0000E+00
  2.5100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.9062E-01  2.3055E-01  0.0000E+00  8.6505E-01  0.0000E+00  0.0000E+00
  2.5200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.7564E-01  4.2474E-01  0.0000E+00  7.3932E-01  0.0000E+00  0.0000E+00
  2.5300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.8617E-01  2.2443E-01  0.0000E+00  6.2738E-01  0.0000E+00  0.0000E+00
  2.5400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.1977E-01  2.5237E-01  0.0000E+00  5.3326E-01  0.0000E+00  0.0000E+00
  2.5500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7186E-01  1.6123E-01  0.0000E+00  4.5667E-01  0.0000E+00  0.0000E+00
  2.5600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.3782E-01  1.4631E-01  0.0000E+00  3.9548E-01  0.0000E+00  0.0000E+00
  2.5700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1379E-01  9.2431E-02  0.0000E+00  3.4706E-01  0.0000E+00  0.0000E+00
  2.5800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.6790E-02  1.0443E-01  0.0000E+00  3.0886E-01  0.0000E+00  0.0000E+00
  2.5900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.4643E-02  5.4100E-02  0.0000E+00  2.7864E-01  0.0000E+00  0.0000E+00
  2.6000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.5800E-02  8.0564E-02  0.0000E+00  2.5458E-01  0.0000E+00  0.0000E+00
  2.6100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9191E-02  6.2477E-02  0.0000E+00  2.3522E-01  0.0000E+00  0.0000E+00
  2.6200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.4087E-02  7.7237E-02  0.0000E+00  2.1942E-01  0.0000E+00  0.0000E+00
  2.6300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.0002E-02  4.0311E-02  0.0000E+00  2.0632E-01  0.0000E+00  0.0000E+00
  2.6400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.6610E-02  6.3969E-02  0.0000E+00  1.9526E-01  0.0000E+00  0.0000E+00
  2.6500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.3697E-02  7.2258E-02  0.0000E+00  1.8575E-01  0.0000E+00  0.0000E+00
  2.6600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.1121E-02  6.2184E-02  0.0000E+00  1.7742E-01  0.0000E+00  0.0000E+00
  2.6700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8790E-02  4.5267E-02  0.0000E+00  1.7001E-01  0.0000E+00  0.0000E+00
  2.6800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.6644E-02  5.8736E-02  0.0000E+00  1.6330E-01  0.0000E+00  0.0000E+00
  2.6900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.4642E-02  3.9543E-02  0.0000E+00  1.5715E-01  0.0000E+00  0.0000E+00
  2.7000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.2758E-02  5.5128E-02  0.0000E+00  1.5144E-01  0.0000E+00  0.0000E+00
  2.7100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9591E-01  7.0964E-01  0.0000E+00  8.5424E-01  0.0000E+00  0.0000E+00
  2.7200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3172E-01  7.4790E-01  0.0000E+00  1.0834E+00  0.0000E+00  0.0000E+00
  2.7300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.6026E-01  8.8378E-01  0.0000E+00  1.0853E+00  0.0000E+00  0.0000E+00
  2.7400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.2573E-01  8.5123E-01  0.0000E+00  9.9004E-01  0.0000E+00  0.0000E+00
  2.7500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8985E-01  4.3685E-01  0.0000E+00  8.6384E-01  0.0000E+00  0.0000E+00
  2.7600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.7490E-01  3.0704E-01  0.0000E+00  7.3815E-01  0.0000E+00  0.0000E+00
  2.7700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.8546E-01  2.9487E-01  0.0000E+00  6.2625E-01  0.0000E+00  0.0000E+00
  2.7800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.1909E-01  2.4596E-01  0.0000E+00  5.3217E-01  0.0000E+00  0.0000E+00
  2.7900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7120E-01  1.8185E-01  0.0000E+00  4.5561E-01  0.0000E+00  0.0000E+00
  2.8000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.3719E-01  8.8127E-02  0.0000E+00  3.9445E-01  0.0000E+00  0.0000E+00
  2.8100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1318E-01  6.6176E-02  0.0000E+00  3.4607E-01  0.0000E+00  0.0000E+00
  2.8200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.6213E-02  7.6047E-02  0.0000E+00  3.0789E-01  0.0000E+00  0.0000E+00
  2.8300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.4089E-02  7.8727E-02  0.0000E+00  2.7771E-01  0.0000E+00  0.0000E+00
  2.8400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.5269E-02  6.9246E-02  0.0000E+00  2.5368E-01  0.0000E+00  0.0000E+00
  2.8500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.8681E-02  5.3405E-02  0.0000E+00  2.3435E-01  0.0000E+00  0.0000E+00
  2.8600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.3599E-02  5.0599E-02  0.0000E+00  2.1858E-01  0.0000E+00  0.0000E+00
  2.8700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.9534E-02  3.3125E-02  0.0000E+00  2.0550E-01  0.0000E+00  0.0000E+00
  2.8800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.6161E-02  5.9731E-02  0.0000E+00  1.9447E-01  0.0000E+00  0.0000E+00
  2.8900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.3265E-02  6.3381E-02  0.0000E+00  1.8499E-01  0.0000E+00  0.0000E+00
  2.9000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.0707E-02  4.1062E-02  0.0000E+00  1.7668E-01  0.0000E+00  0.0000E+00
  2.9100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8394E-02  4.2680E-02  0.0000E+00  1.6929E-01  0.0000E+00  0.0000E+00
  2.9200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.6264E-02  4.8409E-02  0.0000E+00  1.6260E-01  0.0000E+00  0.0000E+00
  2.9300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.4277E-02  3.7886E-02  0.0000E+00  1.5647E-01  0.0000E+00  0.0000E+00
  2.9400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.2408E-02  5.1211E-02  0.0000E+00  1.5079E-01  0.0000E+00  0.0000E+00
  2.9500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9557E-01  6.0924E-01  0.0000E+00  8.5361E-01  0.0000E+00  0.0000E+00
  2.9600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3140E-01  6.4679E-01  0.0000E+00  1.0828E+00  0.0000E+00  0.0000E+00
  2.9700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.5995E-01  8.4985E-01  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  2.9800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.2543E-01  3.6905E-01  0.0000E+00  9.8947E-01  0.0000E+00  0.0000E+00
  2.9900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8957E-01  6.4383E-01  0.0000E+00  8.6329E-01  0.0000E+00  0.0000E+00
  3.0000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  3.7462E-01  5.2327E-01  0.0000E+00  7.3762E-01  0.0000E+00  0.0000E+00
  3.0100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.8520E-01  3.6158E-01  0.0000E+00  6.2573E-01  0.0000E+00  0.0000E+00
  3.0200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  2.1884E-01  1.9376E-01  0.0000E+00  5.3167E-01  0.0000E+00  0.0000E+00
  3.0300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.7096E-01  9.4041E-02  0.0000E+00  4.5512E-01  0.0000E+00  0.0000E+00
  3.0400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.3696E-01  1.4776E-01  0.0000E+00  3.9398E-01  0.0000E+00  0.0000E+00
  3.0500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  1.1296E-01  9.0482E-02  0.0000E+00  3.4561E-01  0.0000E+00  0.0000E+00
  3.0600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  9.6000E-02  3.2891E-02  0.0000E+00  3.0745E-01  0.0000E+00  0.0000E+00
  3.0700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3886E-02  1.0140E-01  0.0000E+00  2.7728E-01  0.0000E+00  0.0000E+00
  3.0800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.5073E-02  1.0172E-01  0.0000E+00  2.5327E-01  0.0000E+00  0.0000E+00
  3.0900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.8494E-02  6.4612E-02  0.0000E+00  2.3395E-01  0.0000E+00  0.0000E+00
  3.1000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.3419E-02  7.3231E-02  0.0000E+00  2.1819E-01  0.0000E+00  0.0000E+00
  3.1100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.9361E-02  3.8332E-02  0.0000E+00  2.0513E-01  0.0000E+00  0.0000E+00
  3.1200E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.5995E-02  7.5447E-02  0.0000E+00  1.9411E-01  0.0000E+00  0.0000E+00
  3.1300E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.3107E-02  8.0925E-02  0.0000E+00  1.8464E-01  0.0000E+00  0.0000E+00
  3.1400E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  5.0555E-02  5.8047E-02  0.0000E+00  1.7634E-01  0.0000E+00  0.0000E+00
  3.1500E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.8248E-02  4.2200E-02  0.0000E+00  1.6896E-01  0.0000E+00  0.0000E+00
  3.1600E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.6124E-02  5.0685E-02  0.0000E+00  1.6229E-01  0.0000E+00  0.0000E+00
  3.1700E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.4143E-02  6.1696E-02  0.0000E+00  1.5617E-01  0.0000E+00  0.0000E+00
  3.1800E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  4.2280E-02  3.3918E-02  0.0000E+00  1.5050E-01  0.0000E+00  0.0000E+00
  3.1900E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  6.9545E-01  5.6208E-01  0.0000E+00  8.5332E-01  0.0000E+00  0.0000E+00
  3.2000E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  8.3128E-01  1.1661E+00  0.0000E+00  1.0825E+00  0.0000E+00  0.0000E+00
  3.2100E+02  5.4164E-01  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  7.4788E+01  1.5006E+02  2.6908E+01  8.4865E+00  7.5983E-01  3.2587E-01  0.0000E+00  1.0844E+00  0.0000E+00  0.0000E+00
